app_id,run_id,client_id,work_id,title,inn,positiontitle,standing,standingfrom,fullstanding
2300152870,619605,2000885826,126512,ООО PX,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,619610,2000885826,126516,ООО PY,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,619620,2000885826,126524,ООО PZ,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,619629,2000885826,126528,ООО QQ,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,619634,2000885826,126530,ООО QR,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,619639,2000885826,126533,ООО QS,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152870,620441,2000885826,126771,ООО QT,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152871,619604,2000885720,126511,ООО QU,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152871,619611,2000885720,126517,ООО QV,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300152872,619621,2000885897,126525,ООО QW,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619630,2000885897,126529,ООО QX,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619637,2000885897,126532,ООО QY,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619644,2000885897,126534,ООО QZ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619650,2000885897,126537,ООО RR,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619654,2000885897,126538,ООО RS,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152872,619663,2000885897,126540,ООО RT,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152873,619636,2000021002,126531,ООО RU,4022183248.0,Руководитель,57.0,2015-12-12,400.0
2300152874,619675,2000885997,126546,ООО RV,1486164553.0,Специалист,43.0,2017-02-01,128.0
2300152875,619691,2000885999,126551,ООО RW,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152875,619693,2000885999,126553,ООО RX,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152876,619707,2000886000,126560,ООО RY,,ВЕДУЩИЙ ИНЖЕНЕР,40.0,2017-05-01,149.0
2300152876,619748,2000886000,126570,ООО RZ,4056831274.0,ВЕДУЩИЙ ИНЖЕНЕР,40.0,2017-05-01,149.0
2300152876,619783,2000886000,126587,ООО SS,4056831274.0,ВЕДУЩИЙ ИНЖЕНЕР,40.0,2017-05-01,149.0
2300152876,619786,2000886000,126589,ООО ST,4056831274.0,ВЕДУЩИЙ ИНЖЕНЕР,40.0,2017-05-01,149.0
2300152877,619674,2000886001,126545,ООО SU,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619678,2000886001,126548,ООО SV,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619690,2000886001,126550,ООО SW,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619695,2000886001,126554,ООО SX,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619703,2000886001,126557,ООО SY,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619714,2000886001,126562,ООО SZ,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152877,619736,2000886001,126566,ООО TT,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152923,619705,2000886129,126558,ООО TU,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152923,619791,2000886129,126593,ООО TV,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152923,619862,2000886129,126630,ООО TW,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152923,619865,2000886129,126632,ООО TX,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152923,619868,2000886129,126634,ООО TY,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300152925,619741,2000886197,126567,ООО TZ,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152925,619744,2000886197,126568,ООО UU,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152926,619763,2000813063,126577,ООО UV,4056830951.0,Специалист,43.0,2017-02-01,128.0
2300152927,619764,2000886297,126578,ООО UW,9128853653.0,Менеджер,20.0,2019-01-01,120.0
2300152927,619893,2000886297,126643,ООО UX,9128853653.0,Менеджер,20.0,2019-01-01,120.0
2300152927,619968,2000886297,126672,ООО UY,9128853653.0,Менеджер,20.0,2019-01-01,120.0
2300152927,619969,2000886297,126673,ООО UZ,9128853653.0,Менеджер,20.0,2019-01-01,120.0
2300152928,619750,2000021002,126571,ООО VV,4022183248.0,Руководитель,57.0,2015-12-12,400.0
2300152929,619752,2000851066,126572,ООО VW,,,65.0,2015-04-01,65.0
2300152930,619756,2000886198,126573,ООО VX,,,65.0,2015-04-01,65.0
2300152931,619758,2000849967,126574,ООО VY,,,65.0,2015-04-01,65.0
2300152932,619760,2000886199,126575,ООО VZ,4056831274.0,Специалист,60.0,2015-09-21,60.0
2300152932,619762,2000886199,126576,ООО WW,4056831274.0,Специалист,60.0,2015-09-21,60.0
2300152932,619781,2000886199,126585,ООО WX,4056831274.0,Специалист,60.0,2015-09-21,60.0
2300152933,619765,2000886200,126579,ООО WY,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152933,619767,2000886200,126581,ООО WZ,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152933,619779,2000886200,126583,ООО XX,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152933,619780,2000886200,126584,ООО XY,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300152979,619794,2000886397,126595,ООО XZ,,,120.0,2010-09-09,120.0
2300152979,619797,2000886397,126597,ООО YY,4056830951.0,служ,120.0,2010-09-09,120.0
2300152979,619800,2000886397,126600,ООО YZ,4056830951.0,служ,120.0,2010-09-09,120.0
2300152979,619840,2000886397,126616,ООО ZZ,4056830951.0,служ,120.0,2010-09-09,120.0
2300152979,619847,2000886397,126620,,4056830951.0,служ,120.0,2010-09-09,120.0
2300152980,619793,2000886398,126594,,4045568415.0,учитель,21.0,2018-12-21,21.0
2300152981,619798,2000886399,126598,,,,75.0,2014-06-05,133.0
2300152981,619799,2000886399,126599,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152981,619801,2000886399,126601,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152981,619804,2000886399,126602,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152981,619816,2000886399,126603,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152981,619819,2000886399,126605,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300152982,619817,2000886400,126604,,,,119.0,2010-10-11,119.0
2300152982,619824,2000886400,126606,,4056830951.0,служ,119.0,2010-10-11,119.0
2300152982,619828,2000886400,126609,,4056830951.0,служ,119.0,2010-10-11,119.0
2300152982,619835,2000886400,126612,,4056830951.0,служ,119.0,2010-10-11,119.0
2300152982,619845,2000886400,126619,,4056830951.0,служ,119.0,2010-10-11,119.0
2300153028,619826,2000886521,126607,,,,0.0,,0.0
2300153028,619833,2000886521,126611,,,,0.0,,0.0
2300153028,619836,2000886521,126613,,,,0.0,,0.0
2300153029,619837,2000886597,126614,,,,75.0,2014-06-05,133.0
2300153029,619842,2000886597,126617,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153029,619850,2000886597,126622,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153029,619854,2000886597,126625,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153029,619859,2000886597,126628,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153030,619838,2000886598,126615,,,,75.0,2014-06-05,133.0
2300153030,619843,2000886598,126618,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153030,619851,2000886598,126623,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153030,619856,2000886598,126626,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153030,619861,2000886598,126629,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153031,619869,2000851766,126635,,,,0.0,2020-09-01,0.0
2300153032,619849,2000851865,126621,,4001351081.0,Спец,52.0,2016-05-21,52.0
2300153032,619852,2000851865,126624,,4001351081.0,Спец,52.0,2016-05-21,52.0
2300153033,619864,2000886697,126631,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153033,619889,2000886697,126639,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153033,619907,2000886697,126652,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153033,619908,2000886697,126653,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153034,619867,2000886699,126633,,4056830951.0,Специалист,20.0,2019-01-01,120.0
2300153034,620365,2000886699,126734,,4056830951.0,Специалист,20.0,2019-01-01,120.0
2300153035,619872,2000886700,126636,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153035,619891,2000886700,126641,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153036,619874,2000886701,126637,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153036,619902,2000886701,126648,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153082,619892,2000886729,126642,,,,61.0,2015-08-13,129.0
2300153082,619901,2000886729,126647,,4056831274.0,менеджер,61.0,2015-08-13,129.0
2300153083,619888,2000106304,126638,,4045197013.0,Ведущий разработчик,8.0,2020-01-21,180.0
2300153085,619905,2000886798,126650,,1486164553.0,Специалист,43.0,2017-02-01,128.0
2300153085,619918,2000886798,126655,,8451839241.0,Специалист,43.0,2017-02-01,128.0
2300153085,619922,2000886798,126656,,8451839241.0,Специалист,43.0,2017-02-01,128.0
2300153086,619906,2000886799,126651,,5283801007.0,Специалист,43.0,2017-02-01,128.0
2300153087,619900,2000850576,126646,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153087,619934,2000850576,126664,,5025658766.0,Экономист,190.0,2004-11-21,240.0
2300153088,619909,2000886800,126654,,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300153134,619926,2000886897,126659,,,,75.0,2014-06-05,133.0
2300153134,619932,2000886897,126662,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153134,619946,2000886897,126665,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153134,619947,2000886897,126666,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153135,619924,2000886997,126657,,8712379499.0,уамцумау,26.0,2018-07-21,52.0
2300153136,619928,2000849966,126660,,4028628075.0,Старший олух,219.0,2002-06-01,228.0
2300153136,619952,2000849966,126670,,,,219.0,2002-06-01,228.0
2300153137,619930,2000849966,126661,,4028628075.0,Старший олух,219.0,2002-06-01,228.0
2300153137,619933,2000849966,126663,,,,219.0,2002-06-01,228.0
2300153138,619948,2000886998,126667,,4118670875.0,Менеджер,11.0,2019-10-01,120.0
2300153138,619953,2000886998,126671,,4118670875.0,Менеджер,11.0,2019-10-01,120.0
2300153184,619950,2000813856,126668,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153184,619951,2000813856,126669,,,,50.0,2016-07-01,258.0
2300153185,619973,2000887197,126675,,4028628075.0,Старший олух,219.0,2002-06-01,228.0
2300153186,619975,2000887197,126677,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153186,619982,2000887197,126681,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153186,619988,2000887197,126685,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153186,619991,2000887197,126687,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153232,619985,2000887397,126683,,,,79.0,2014-02-02,101.0
2300153232,619999,2000887397,126689,,9124826481.0,Старший,79.0,2014-02-02,101.0
2300153233,619972,2000813856,126674,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153233,619974,2000813856,126676,,,,50.0,2016-07-01,258.0
2300153234,619980,2000887497,126679,,,,75.0,2014-06-05,133.0
2300153234,619981,2000887497,126680,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300153234,619983,2000887497,126682,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300153234,619987,2000887497,126684,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300153234,619990,2000887497,126686,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300153234,619994,2000887497,126688,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300153235,620010,2000887498,126690,,4017898397.0,рук,24.0,2018-09-01,60.0
2300153236,620013,2000887499,126691,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153236,620014,2000887499,126692,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153236,620015,2000887499,126693,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153236,620017,2000887499,126695,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300153237,620016,2000887500,126694,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153237,620019,2000887500,126697,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153237,620020,2000887500,126698,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153237,620021,2000887500,126699,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153283,620018,2000887618,126696,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153283,620026,2000887618,126702,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153284,620024,2000887697,126700,,,,75.0,2014-06-05,133.0
2300153284,620025,2000887697,126701,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153285,620040,2000887698,126704,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153285,620699,2000887698,126895,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300153331,620044,2000887815,126708,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300153331,620045,2000887815,126709,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300153332,620039,2000887897,126703,,,,75.0,2014-06-05,133.0
2300153332,620041,2000887897,126705,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153332,620042,2000887897,126706,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300153332,620043,2000887897,126707,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154277,620274,2000892497,126714,,,,76.0,2014-02-02,101.0
2300154277,620275,2000892497,126716,,4056830951.0,Банкир,76.0,2014-02-02,101.0
2300154277,620286,2000892497,126718,,4056830951.0,Банкир,76.0,2014-02-02,101.0
2300154278,620273,2000892498,126715,,,,76.0,2014-02-02,101.0
2300154278,620276,2000892498,126717,,4056830951.0,Банкир,76.0,2014-02-02,101.0
2300154278,620287,2000892498,126719,,4056830951.0,Банкир,76.0,2014-02-02,101.0
2300154278,620288,2000892498,126720,,4056830951.0,Банкир,76.0,2014-02-02,101.0
2300154461,620345,2000893323,126727,,4881320114.0,Старший ревизорро,39.0,2017-06-01,60.0
2300154462,620348,2000893323,126729,,4881320114.0,Старший ревизорро,39.0,2017-06-01,60.0
2300154462,620369,2000893323,126735,,4881320114.0,Старший ревизорро,39.0,2017-06-01,60.0
2300154462,620425,2000893323,126763,,4881320114.0,Старший ревизорро,39.0,2017-06-01,60.0
2300154462,620442,2000893323,126772,,4881320114.0,Старший ревизорро,39.0,2017-06-01,60.0
2300154463,620363,2000893324,126733,,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300154463,621111,2000893324,127102,,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300154463,621138,2000893324,127114,,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300154463,621143,2000893324,127118,,4017898397.0,рук-ль,24.0,2018-09-01,60.0
2300154509,620387,2000893430,126743,,,,52.0,2016-05-01,233.0
2300154509,620392,2000893430,126745,,4056831274.0,о,52.0,2016-05-01,233.0
2300154510,620371,2000893431,126737,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300154510,620479,2000893431,126789,,4028628075.0,Старший олух,63.0,2015-06-01,180.0
2300154511,620384,2000893597,126740,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300154511,620386,2000893597,126742,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300154512,620385,2000893697,126741,,,СТАРШИЙ ПРЕПОДАВАТЕЛЬ,120.0,2010-09-01,326.0
2300154558,620396,2000893997,126747,,,,60.0,2015-09-07,120.0
2300154558,620401,2000893997,126750,,4025982831.0,рпор,60.0,2015-09-07,120.0
2300154559,620423,2000893998,126761,,,УБОРЩИК,7.0,2020-02-01,362.0
2300154560,620424,2000893999,126762,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300154560,620427,2000893999,126764,,4000851343.0,Специалист,13.0,2019-08-01,60.0
2300154561,620400,2000893904,126749,,,,75.0,2014-06-05,133.0
2300154561,620402,2000893904,126751,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154561,620404,2000893904,126752,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154561,620409,2000893904,126755,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154561,620412,2000893904,126757,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154561,620418,2000893904,126759,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154562,620399,2000894000,126748,,5025658766.0,Экономист,190.0,2004-11-22,240.0
2300154562,620585,2000894000,126833,,5025658766.0,Экономист,190.0,2004-11-22,240.0
2300154562,620688,2000894000,126887,,5025658766.0,Экономист,190.0,2004-11-22,240.0
2300154562,620692,2000894000,126891,,5025658766.0,Экономист,190.0,2004-11-22,240.0
2300154563,620457,2000894001,126775,,4056830951.0,разработчик,64.0,2015-05-01,133.0
2300154565,620464,2000894002,126780,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154566,620422,2000894003,126760,,,,61.0,2015-08-01,127.0
2300154566,620430,2000894003,126766,,3405690312.0,разработчик,61.0,2015-08-01,127.0
2300154566,620435,2000894003,126767,,3405690312.0,разработчик,61.0,2015-08-01,127.0
2300154566,620445,2000894003,126773,,3405690312.0,разработчик,61.0,2015-08-01,127.0
2300154566,620458,2000894003,126776,,3405690312.0,разработчик,61.0,2015-08-01,127.0
2300154567,620429,2000849967,126765,,,,65.0,2015-04-01,65.0
2300154568,620437,2000147201,126769,,,,60.0,2015-09-15,120.0
2300154568,620462,2000147201,126778,,4025982831.0,парап,60.0,2015-09-15,120.0
2300154568,620463,2000147201,126779,,4025982831.0,парап,60.0,2015-09-15,120.0
2300154568,620472,2000147201,126784,,4025982831.0,парап,60.0,2015-09-15,120.0
2300154568,620477,2000147201,126788,,4025982831.0,парап,60.0,2015-09-15,120.0
2300154568,620542,2000147201,126817,,4025982831.0,парап,60.0,2015-09-15,120.0
2300154569,620473,2000894097,126785,,,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.0,2018-02-01,365.0
2300154569,621024,2000894097,127055,,4056831274.0,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.0,2018-02-01,365.0
2300154569,621347,2000894097,127215,,4056831274.0,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.0,2018-02-01,365.0
2300154569,621351,2000894097,127218,,4056831274.0,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.0,2018-02-01,365.0
2300154570,620436,2000894098,126768,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154572,620447,2000894099,126774,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154619,620461,2000851166,126777,,,,65.0,2015-04-01,65.0
2300154620,620468,2000894315,126781,,,,75.0,2014-06-05,133.0
2300154620,620474,2000894315,126786,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154621,620469,2000894316,126782,,,,75.0,2014-06-05,133.0
2300154621,620475,2000894316,126787,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154622,620470,2000894317,126783,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154623,620481,2000894397,126790,,,,75.0,2014-06-05,133.0
2300154623,620485,2000894397,126792,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154623,620489,2000894397,126794,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154623,620493,2000894397,126795,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154623,620497,2000894397,126798,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154623,620503,2000894397,126801,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154625,620483,2000813856,126791,,4056830951.0,Специалист,43.0,2017-02-01,128.0
2300154625,620759,2000813856,126922,,4056830951.0,Специалист,43.0,2017-02-01,128.0
2300154626,620522,2000394101,126811,,4017898397.0,спец,24.0,2018-09-01,60.0
2300154626,620527,2000394101,126814,,4017898397.0,спец,24.0,2018-09-01,60.0
2300154627,620487,2000886398,126793,,4045568415.0,учитель,21.0,2018-12-22,21.0
2300154629,620494,2000894399,126796,,,,75.0,2014-06-05,133.0
2300154629,620500,2000894399,126800,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154629,620513,2000894399,126806,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154629,620521,2000894399,126810,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154629,620524,2000894399,126812,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154629,620557,2000894399,126821,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154630,620495,2000894320,126797,,,,75.0,2014-06-05,133.0
2300154630,620499,2000894320,126799,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154630,620512,2000894320,126805,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154630,620517,2000894320,126808,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154630,620526,2000894320,126813,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154630,620551,2000894320,126819,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154631,620537,2000894401,126815,,9283873499.0,Продавец,21.0,2018-12-01,
2300154632,620511,2000894402,126804,,4045568415.0,учитель,21.0,2018-12-22,21.0
2300154632,621105,2000894402,127096,,4045568415.0,учитель,21.0,2018-12-22,21.0
2300154633,620563,2000894497,126823,,,АССИСТЕНТ ПО МАРКЕТИНГУ,31.0,2018-02-01,185.0
2300154679,620540,2000894710,126816,,5025658766.0,Экономист,190.0,2004-11-22,240.0
2300154680,620572,2000894597,126828,,,,239.0,2000-10-10,239.0
2300154680,620581,2000894597,126831,,4056830951.0,123,239.0,2000-10-10,239.0
2300154680,620584,2000894597,126832,,4056830951.0,123,239.0,2000-10-10,239.0
2300154681,620554,2000894712,126820,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620562,2000894712,126822,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620565,2000894712,126824,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620571,2000894712,126827,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620574,2000894712,126829,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620577,2000894712,126830,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154681,620588,2000894712,126834,,4007644963.0,разработчик,75.0,2014-06-05,133.0
2300154682,620549,2000106304,126818,,4045197013.0,Ведущий разработчик,8.0,2020-01-22,180.0
2300154683,620625,2000894713,126857,,4008932007.0,спец,27.0,2018-06-22,85.0
2300154683,620634,2000894713,126861,,4008932007.0,спец,27.0,2018-06-22,85.0
2300154684,620567,2000851166,126825,,,,65.0,2015-04-01,65.0
2300154685,620569,2000106304,126826,,4045197013.0,Ведущий разработчик,8.0,2020-01-22,180.0
2300154686,620623,2000894717,126855,,4000851343.0,разработчик,64.0,2015-05-01,133.0
2300154687,620621,2000894715,126853,,,,16.0,2019-05-04,135.0
2300154687,620655,2000894715,126866,,4000228473.0,Специалист,16.0,2019-05-04,135.0
2300154688,620598,2000894716,126838,,,,0.0,,0.0
2300154688,620604,2000894716,126842,,,,0.0,,0.0
2300154688,620616,2000894716,126848,,,,0.0,,0.0
2300154689,620653,2000894797,126865,,4000851343.0,разработчик,64.0,2015-05-01,133.0
2300154690,620602,2000894799,126840,,,,75.0,2014-06-05,133.0
2300154690,620609,2000894799,126845,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154690,620620,2000894799,126852,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154690,620628,2000894799,126858,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154690,620647,2000894799,126863,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154690,620666,2000894799,126874,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154691,620603,2000894800,126841,,,,75.0,2014-06-05,133.0
2300154691,620608,2000894800,126844,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154692,620662,2000894897,126872,,4000851343.0,разработчик,64.0,2015-05-01,133.0
2300154693,620645,2000894997,126862,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154694,620632,2000884516,126859,,5025658766.0,,190.0,2004-11-22,240.0
2300154695,620633,2000894998,126860,,4045568415.0,учитель,21.0,2018-12-22,21.0
2300154741,620657,2000895121,126867,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154741,620660,2000895121,126870,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154741,620670,2000895121,126876,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154741,620676,2000895121,126879,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154741,620685,2000895121,126885,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154741,621450,2000895121,127264,,4007644963.0,разработчик,75.0,2014-06-05,97.0
2300154742,620664,2000884516,126873,,5025658766.0,,190.0,2004-11-22,240.0
2300154744,620696,2000895122,126892,,,,0.0,,0.0
2300154744,620702,2000895122,126897,,,,0.0,,0.0
2300154745,620724,2000887698,126905,,4028628075.0,Исполняющий обязанности руководителя,50.0,2016-07-01,258.0
2300154746,620729,2000895197,126910,,3405690312.0,разработчик,64.0,2015-05-01,133.0
2300154747,620701,2000852596,126896,,4001351081.0,Спец,26.0,2018-07-22,26.0
2300154747,620706,2000852596,126899,,4001351081.0,Спец,26.0,2018-07-22,26.0
2300154749,620752,2000895198,126918,,,АДМИНИСТРАТИВНЫЙ ПОМОЩНИК,51.0,2016-06-01,222.0
2300154749,621115,2000895198,127106,,4056831274.0,АДМИНИСТРАТИВНЫЙ ПОМОЩНИК,51.0,2016-06-01,222.0
2300154749,621172,2000895198,127134,,4056831274.0,АДМИНИСТРАТИВНЫЙ ПОМОЩНИК,51.0,2016-06-01,222.0
2300154749,621174,2000895198,127136,,4056831274.0,АДМИНИСТРАТИВНЫЙ ПОМОЩНИК,51.0,2016-06-01,222.0
2300154751,620708,2000886398,126900,,4045568415.0,учитель,21.0,2018-12-22,21.0
2300154752,620725,2000895297,126906,,,,0.0,,0.0
2300154752,620732,2000895297,126912,,,,0.0,,0.0
2300154752,620746,2000895297,126915,,,,0.0,,0.0
2300154752,620762,2000895297,126924,,,,0.0,,0.0
2300154752,620803,2000895297,126952,,,,0.0,,0.0
2300154752,620853,2000895297,126976,,,,0.0,,0.0
2300154752,621400,2000895297,127242,,,,0.0,,0.0
2300154752,621403,2000895297,127243,,,,0.0,,0.0
2300154753,620721,2000895298,126903,,,,75.0,2014-06-05,133.0
2300154753,620726,2000895298,126907,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154753,620734,2000895298,126914,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154753,620751,2000895298,126917,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154753,620756,2000895298,126920,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154753,620864,2000895298,126984,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154753,621341,2000895298,127214,,3405690312.0,разработчик,75.0,2014-06-05,133.0
2300154754,620722,2000895299,126904,,,,75.0,2014-06-05,133.0
