app_id,run_id,client_id,work_id,title,inn,positiontitle,standing,standingfrom,fullstanding
2300152755,620910,2000885499,127003,ООО ОК РЕМОНТ,4025982831,оппроропр,60.00,2015-09-14,120.00
2300152755,620944,2000885499,127019,ООО ОК РЕМОНТ,4025982831,оппроропр,60.00,2015-09-14,120.00
2300152756,619495,2000885403,126468,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619498,2000885403,126470,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619517,2000885403,126474,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619520,2000885403,126476,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619524,2000885403,126479,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619532,2000885403,126484,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152756,619552,2000885403,126493,ООО НАЧАЛО,4007644963,разработчик,75.00,2014-06-05,133.00
2300152807,619567,2000885422,126501,ООО ИНТЕГРАЦИЯ,4056830951,разработчик,64.00,2015-05-01,133.00
2300152809,619537,2000849966,126485,ООО АГРОТРЕЙДИНГ,4056830951,тест,58.00,2015-11-01,120.00
2300152810,619540,2000851066,126487,,,,52.00,2016-05-01,52.00
2300152811,619542,2000740104,126488,,,,61.00,2015-08-01,61.00
2300152812,619544,2000849966,126489,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,219.00,2002-06-01,228.00
2300152812,619556,2000849966,126494,,,,219.00,2002-06-01,228.00
2300152813,619547,2000884397,126491,ООО ФАКТОР,4045568415,учитель,21.00,2018-12-21,21.00
2300152814,619576,2000885697,126502,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152814,620770,2000885697,126930,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152816,619616,2000885699,126521,ООО БАТИСТ,5283801007,Специалист,43.00,2017-02-01,128.00
2300152817,619578,2000106304,126503,ООО АГРО-АЛЬЯНС,4045197013,Ведущий разработчик,8.00,2020-01-21,180.00
2300152817,619647,2000106304,126536,ООО АГРО-АЛЬЯНС,4045197013,Ведущий разработчик,8.00,2020-01-21,180.00
2300152818,619615,2000885699,126520,ООО БАТИСТ,5283801007,Специалист,43.00,2017-02-01,128.00
2300152820,619614,2000885700,126519,ООО БАТИСТ,5283801007,Специалист,43.00,2017-02-01,128.00
2300152822,619585,2000885797,126507,,,,8.00,2020-01-09,61.00
2300152869,619601,2000849966,126510,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,219.00,2002-06-01,228.00
2300152869,619607,2000849966,126514,,,,219.00,2002-06-01,228.00
2300152870,619605,2000885826,126512,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,619610,2000885826,126516,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,619620,2000885826,126524,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,619629,2000885826,126528,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,619634,2000885826,126530,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,619639,2000885826,126533,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152870,620441,2000885826,126771,ООО ГИГАНТ,4007644963,разработчик,75.00,2014-06-05,97.00
2300152871,619604,2000885720,126511,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,97.00
2300152871,619611,2000885720,126517,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,97.00
2300152872,619621,2000885897,126525,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619630,2000885897,126529,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619637,2000885897,126532,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619644,2000885897,126534,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619650,2000885897,126537,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619654,2000885897,126538,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152872,619663,2000885897,126540,ООО ПОРТАЛ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152873,619636,2000021002,126531,ООО ГИГАНТ,4022183248,Руководитель,57.00,2015-12-12,400.00
2300152874,619675,2000885997,126546,ООО АГРОТРЕЙДИНГ,1486164553,Специалист,43.00,2017-02-01,128.00
2300152875,619691,2000885999,126551,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152875,619693,2000885999,126553,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152876,619707,2000886000,126560,,,ВЕДУЩИЙ ИНЖЕНЕР,40.00,2017-05-01,149.00
2300152876,619748,2000886000,126570,ООО ПРОГРЕСС,4056831274,ВЕДУЩИЙ ИНЖЕНЕР,40.00,2017-05-01,149.00
2300152876,619783,2000886000,126587,ООО ПРОГРЕСС,4056831274,ВЕДУЩИЙ ИНЖЕНЕР,40.00,2017-05-01,149.00
2300152876,619786,2000886000,126589,ООО ПРОГРЕСС,4056831274,ВЕДУЩИЙ ИНЖЕНЕР,40.00,2017-05-01,149.00
2300152877,619674,2000886001,126545,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619678,2000886001,126548,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619690,2000886001,126550,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619695,2000886001,126554,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619703,2000886001,126557,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619714,2000886001,126562,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152877,619736,2000886001,126566,ООО ОК РЕМОНТ,4007644963,разработчик,75.00,2014-06-05,133.00
2300152923,619705,2000886129,126558,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152923,619791,2000886129,126593,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152923,619862,2000886129,126630,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152923,619865,2000886129,126632,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152923,619868,2000886129,126634,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300152925,619741,2000886197,126567,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152925,619744,2000886197,126568,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152926,619763,2000813063,126577,ООО БАТИСТ,4056830951,Специалист,43.00,2017-02-01,128.00
2300152927,619764,2000886297,126578,ООО ПРОТОН,9128853653,Менеджер,20.00,2019-01-01,120.00
2300152927,619893,2000886297,126643,ООО ПРОТОН,9128853653,Менеджер,20.00,2019-01-01,120.00
2300152927,619968,2000886297,126672,ООО ПРОТОН,9128853653,Менеджер,20.00,2019-01-01,120.00
2300152927,619969,2000886297,126673,ООО ПРОТОН,9128853653,Менеджер,20.00,2019-01-01,120.00
2300152928,619750,2000021002,126571,ООО ГИГАНТ,4022183248,Руководитель,57.00,2015-12-12,400.00
2300152929,619752,2000851066,126572,,,,65.00,2015-04-01,65.00
2300152930,619756,2000886198,126573,,,,65.00,2015-04-01,65.00
2300152931,619758,2000849967,126574,,,,65.00,2015-04-01,65.00
2300152932,619760,2000886199,126575,ООО ПРОГРЕСС,4056831274,Специалист,60.00,2015-09-21,60.00
2300152932,619762,2000886199,126576,ООО ПРОГРЕСС,4056831274,Специалист,60.00,2015-09-21,60.00
2300152932,619781,2000886199,126585,ООО ПРОГРЕСС,4056831274,Специалист,60.00,2015-09-21,60.00
2300152933,619765,2000886200,126579,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152933,619767,2000886200,126581,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152933,619779,2000886200,126583,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152933,619780,2000886200,126584,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300152979,619794,2000886397,126595,,,,120.00,2010-09-09,120.00
2300152979,619797,2000886397,126597,ООО ФАКТОР,4056830951,служ,120.00,2010-09-09,120.00
2300152979,619800,2000886397,126600,ООО ФАКТОР,4056830951,служ,120.00,2010-09-09,120.00
2300152979,619840,2000886397,126616,ООО ФАКТОР,4056830951,служ,120.00,2010-09-09,120.00
2300152979,619847,2000886397,126620,ООО ФАКТОР,4056830951,служ,120.00,2010-09-09,120.00
2300152980,619793,2000886398,126594,ООО ФАКТОР,4045568415,учитель,21.00,2018-12-21,21.00
2300152981,619798,2000886399,126598,,,,75.00,2014-06-05,133.00
2300152981,619799,2000886399,126599,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300152981,619801,2000886399,126601,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300152981,619804,2000886399,126602,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300152981,619816,2000886399,126603,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300152981,619819,2000886399,126605,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300152982,619817,2000886400,126604,,,,119.00,2010-10-11,119.00
2300152982,619824,2000886400,126606,ООО ФАКТОР,4056830951,служ,119.00,2010-10-11,119.00
2300152982,619828,2000886400,126609,ООО ФАКТОР,4056830951,служ,119.00,2010-10-11,119.00
2300152982,619835,2000886400,126612,ООО ФАКТОР,4056830951,служ,119.00,2010-10-11,119.00
2300152982,619845,2000886400,126619,ООО ФАКТОР,4056830951,служ,119.00,2010-10-11,119.00
2300153028,619826,2000886521,126607,,,,0.00,,0.00
2300153028,619833,2000886521,126611,,,,0.00,,0.00
2300153028,619836,2000886521,126613,,,,0.00,,0.00
2300153029,619837,2000886597,126614,,,,75.00,2014-06-05,133.00
2300153029,619842,2000886597,126617,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153029,619850,2000886597,126622,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153029,619854,2000886597,126625,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153029,619859,2000886597,126628,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153030,619838,2000886598,126615,,,,75.00,2014-06-05,133.00
2300153030,619843,2000886598,126618,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153030,619851,2000886598,126623,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153030,619856,2000886598,126626,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153030,619861,2000886598,126629,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300153031,619869,2000851766,126635,,,,0.00,2020-09-01,0.00
2300153032,619849,2000851865,126621,ООО ФАКТОР,4001351081,Спец,52.00,2016-05-21,52.00
2300153032,619852,2000851865,126624,ООО ФАКТОР,4001351081,Спец,52.00,2016-05-21,52.00
2300153033,619864,2000886697,126631,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153033,619889,2000886697,126639,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153033,619907,2000886697,126652,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153033,619908,2000886697,126653,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153034,619867,2000886699,126633,ООО ИНТЕГРАЦИЯ,4056830951,Специалист,20.00,2019-01-01,120.00
2300153034,620365,2000886699,126734,ООО ИНТЕГРАЦИЯ,4056830951,Специалист,20.00,2019-01-01,120.00
2300153035,619872,2000886700,126636,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153035,619891,2000886700,126641,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153036,619874,2000886701,126637,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153036,619902,2000886701,126648,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153082,619892,2000886729,126642,,,,61.00,2015-08-13,129.00
2300153082,619901,2000886729,126647,ООО ПРОГРЕСС,4056831274,менеджер,61.00,2015-08-13,129.00
2300153083,619888,2000106304,126638,ООО АГРО-АЛЬЯНС,4045197013,Ведущий разработчик,8.00,2020-01-21,180.00
2300153085,619905,2000886798,126650,ООО АГРОТРЕЙДИНГ,1486164553,Специалист,43.00,2017-02-01,128.00
2300153085,619918,2000886798,126655,ООО ФЕНИКС,8451839241,Специалист,43.00,2017-02-01,128.00
2300153085,619922,2000886798,126656,ООО ФЕНИКС,8451839241,Специалист,43.00,2017-02-01,128.00
2300153086,619906,2000886799,126651,ООО БАТИСТ,5283801007,Специалист,43.00,2017-02-01,128.00
2300153087,619900,2000850576,126646,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153087,619934,2000850576,126664,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-21,240.00
2300153088,619909,2000886800,126654,ООО ПОРТАЛ,4017898397,рук-ль,24.00,2018-09-01,60.00
2300153134,619926,2000886897,126659,,,,75.00,2014-06-05,133.00
2300153134,619932,2000886897,126662,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153134,619946,2000886897,126665,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153134,619947,2000886897,126666,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153135,619924,2000886997,126657,ООО СИБТЕК,8712379499,уамцумау,26.00,2018-07-21,52.00
2300153136,619928,2000849966,126660,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,219.00,2002-06-01,228.00
2300153136,619952,2000849966,126670,,,,219.00,2002-06-01,228.00
2300153137,619930,2000849966,126661,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,219.00,2002-06-01,228.00
2300153137,619933,2000849966,126663,,,,219.00,2002-06-01,228.00
2300153138,619948,2000886998,126667,ООО СЕЛЬХОЗСНАБ,4118670875,Менеджер,11.00,2019-10-01,120.00
2300153138,619953,2000886998,126671,ООО ПРОТОН,4118670875,Менеджер,11.00,2019-10-01,120.00
2300153184,619950,2000813856,126668,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153184,619951,2000813856,126669,,,,50.00,2016-07-01,258.00
2300153185,619973,2000887197,126675,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,219.00,2002-06-01,228.00
2300153186,619975,2000887197,126677,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153186,619982,2000887197,126681,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153186,619988,2000887197,126685,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153186,619991,2000887197,126687,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153232,619985,2000887397,126683,,,,79.00,2014-02-02,101.00
2300153232,619999,2000887397,126689,ООО СИБТЕК,9124826481,Старший,79.00,2014-02-02,101.00
2300153233,619972,2000813856,126674,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153233,619974,2000813856,126676,,,,50.00,2016-07-01,258.00
2300153234,619980,2000887497,126679,,,,75.00,2014-06-05,133.00
2300153234,619981,2000887497,126680,ООО ФЕНИКС,4007644963,разработчик,75.00,2014-06-05,133.00
2300153234,619983,2000887497,126682,ООО ФЕНИКС,4007644963,разработчик,75.00,2014-06-05,133.00
2300153234,619987,2000887497,126684,ООО ФЕНИКС,4007644963,разработчик,75.00,2014-06-05,133.00
2300153234,619990,2000887497,126686,ООО ФЕНИКС,4007644963,разработчик,75.00,2014-06-05,133.00
2300153234,619994,2000887497,126688,ООО ФЕНИКС,4007644963,разработчик,75.00,2014-06-05,133.00
2300153235,620010,2000887498,126690,ООО ПОРТАЛ,4017898397,рук,24.00,2018-09-01,60.00
2300153236,620013,2000887499,126691,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153236,620014,2000887499,126692,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153236,620015,2000887499,126693,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153236,620017,2000887499,126695,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300153237,620016,2000887500,126694,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153237,620019,2000887500,126697,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153237,620020,2000887500,126698,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153237,620021,2000887500,126699,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153283,620018,2000887618,126696,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153283,620026,2000887618,126702,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153284,620024,2000887697,126700,,,,75.00,2014-06-05,133.00
2300153284,620025,2000887697,126701,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153285,620040,2000887698,126704,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153285,620699,2000887698,126895,ООО АГРО-АЛЬЯНС,4028628075,Исполняющий обязанности руководителя,50.00,2016-07-01,258.00
2300153331,620044,2000887815,126708,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300153331,620045,2000887815,126709,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300153332,620039,2000887897,126703,,,,75.00,2014-06-05,133.00
2300153332,620041,2000887897,126705,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153332,620042,2000887897,126706,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300153332,620043,2000887897,126707,ООО ФАКТОР,3405690312,разработчик,75.00,2014-06-05,133.00
2300154277,620274,2000892497,126714,,,,76.00,2014-02-02,101.00
2300154277,620275,2000892497,126716,ООО ПРОГРЕСС,4056830951,Банкир,76.00,2014-02-02,101.00
2300154277,620286,2000892497,126718,ООО ПРОГРЕСС,4056830951,Банкир,76.00,2014-02-02,101.00
2300154278,620273,2000892498,126715,,,,76.00,2014-02-02,101.00
2300154278,620276,2000892498,126717,ООО ПРОГРЕСС,4056830951,Банкир,76.00,2014-02-02,101.00
2300154278,620287,2000892498,126719,ООО ПРОГРЕСС,4056830951,Банкир,76.00,2014-02-02,101.00
2300154278,620288,2000892498,126720,ООО ПРОГРЕСС,4056830951,Банкир,76.00,2014-02-02,101.00
2300154461,620345,2000893323,126727,ООО НАЧАЛО,4881320114,Старший ревизорро,39.00,2017-06-01,60.00
2300154462,620348,2000893323,126729,ООО НАЧАЛО,4881320114,Старший ревизорро,39.00,2017-06-01,60.00
2300154462,620369,2000893323,126735,ООО НАЧАЛО,4881320114,Старший ревизорро,39.00,2017-06-01,60.00
2300154462,620425,2000893323,126763,ООО НАЧАЛО,4881320114,Старший ревизорро,39.00,2017-06-01,60.00
2300154462,620442,2000893323,126772,ООО НАЧАЛО,4881320114,Старший ревизорро,39.00,2017-06-01,60.00
2300154463,620363,2000893324,126733,ООО ПОРТАЛ,4017898397,рук-ль,24.00,2018-09-01,60.00
2300154463,621111,2000893324,127102,ООО ПОРТАЛ,4017898397,рук-ль,24.00,2018-09-01,60.00
2300154463,621138,2000893324,127114,ООО ПОРТАЛ,4017898397,рук-ль,24.00,2018-09-01,60.00
2300154463,621143,2000893324,127118,ООО ПОРТАЛ,4017898397,рук-ль,24.00,2018-09-01,60.00
2300154509,620387,2000893430,126743,,,,52.00,2016-05-01,233.00
2300154509,620392,2000893430,126745,ООО ПРОГРЕСС,4056831274,о,52.00,2016-05-01,233.00
2300154510,620371,2000893431,126737,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300154510,620479,2000893431,126789,ООО СЕЛЬХОЗСНАБ,4028628075,Старший олух,63.00,2015-06-01,180.00
2300154511,620384,2000893597,126740,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300154511,620386,2000893597,126742,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300154512,620385,2000893697,126741,,,СТАРШИЙ ПРЕПОДАВАТЕЛЬ,120.00,2010-09-01,326.00
2300154558,620396,2000893997,126747,,,,60.00,2015-09-07,120.00
2300154558,620401,2000893997,126750,ООО ОК РЕМОНТ,4025982831,рпор,60.00,2015-09-07,120.00
2300154559,620423,2000893998,126761,,,УБОРЩИК,7.00,2020-02-01,362.00
2300154560,620424,2000893999,126762,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300154560,620427,2000893999,126764,ООО ЕРМОЛАЙ,4000851343,Специалист,13.00,2019-08-01,60.00
2300154561,620400,2000893904,126749,,,,75.00,2014-06-05,133.00
2300154561,620402,2000893904,126751,ООО ПРОГРЕСС,4007644963,разработчик,75.00,2014-06-05,133.00
2300154561,620404,2000893904,126752,ООО ПРОГРЕСС,4007644963,разработчик,75.00,2014-06-05,133.00
2300154561,620409,2000893904,126755,ООО ПРОГРЕСС,4007644963,разработчик,75.00,2014-06-05,133.00
2300154561,620412,2000893904,126757,ООО ПРОГРЕСС,4007644963,разработчик,75.00,2014-06-05,133.00
2300154561,620418,2000893904,126759,ООО ПРОГРЕСС,4007644963,разработчик,75.00,2014-06-05,133.00
2300154562,620399,2000894000,126748,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-22,240.00
2300154562,620585,2000894000,126833,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-22,240.00
2300154562,620688,2000894000,126887,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-22,240.00
2300154562,620692,2000894000,126891,ООО ЭЛИТ-СТРОЙ,5025658766,Экономист,190.00,2004-11-22,240.00
2300154563,620457,2000894001,126775,ООО ИНТЕГРАЦИЯ,4056830951,разработчик,64.00,2015-05-01,133.00
2300154565,620464,2000894002,126780,ООО ПРОТОН,3405690312,разработчик,64.00,2015-05-01,133.00
2300154566,620422,2000894003,126760,,,,61.00,2015-08-01,127.00
2300154566,620430,2000894003,126766,ООО ФАКТОР,3405690312,разработчик,61.00,2015-08-01,127.00
2300154566,620435,2000894003,126767,ООО ФАКТОР,3405690312,разработчик,61.00,2015-08-01,127.00
2300154566,620445,2000894003,126773,ООО ФАКТОР,3405690312,разработчик,61.00,2015-08-01,127.00
2300154566,620458,2000894003,126776,ООО ФАКТОР,3405690312,разработчик,61.00,2015-08-01,127.00
2300154567,620429,2000849967,126765,,,,65.00,2015-04-01,65.00
2300154568,620437,2000147201,126769,,,,60.00,2015-09-15,120.00
2300154568,620462,2000147201,126778,ООО ОК РЕМОНТ,4025982831,парап,60.00,2015-09-15,120.00
2300154568,620463,2000147201,126779,ООО ОК РЕМОНТ,4025982831,парап,60.00,2015-09-15,120.00
2300154568,620472,2000147201,126784,ООО ОК РЕМОНТ,4025982831,парап,60.00,2015-09-15,120.00
2300154568,620477,2000147201,126788,ООО ОК РЕМОНТ,4025982831,парап,60.00,2015-09-15,120.00
2300154568,620542,2000147201,126817,ООО ОК РЕМОНТ,4025982831,парап,60.00,2015-09-15,120.00
2300154569,620473,2000894097,126785,,,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.00,2018-02-01,365.00
2300154569,621024,2000894097,127055,ООО ПРОГРЕСС,4056831274,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.00,2018-02-01,365.00
2300154569,621347,2000894097,127215,ООО ПРОГРЕСС,4056831274,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.00,2018-02-01,365.00
2300154569,621351,2000894097,127218,ООО ПРОГРЕСС,4056831274,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.00,2018-02-01,365.00
2300154570,620436,2000894098,126768,ООО ПРОТОН,3405690312,разработчик,64.00,2015-05-01,133.00
2300154572,620447,2000894099,126774,ООО ПРОТОН,3405690312,разработчик,64.00,2015-05-01,133.00
2300154619,620461,2000851166,126777,,,,65.00,2015-04-01,65.00
2300154620,620468,2000894315,126781,,,,75.00,2014-06-05,133.00
2300154620,620474,2000894315,126786,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300154621,620469,2000894316,126782,,,,75.00,2014-06-05,133.00
2300154621,620475,2000894316,126787,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300154622,620470,2000894317,126783,ООО ПРОТОН,3405690312,разработчик,64.00,2015-05-01,133.00
2300154623,620481,2000894397,126790,,,,75.00,2014-06-05,133.00
2300154623,620485,2000894397,126792,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300154623,620489,2000894397,126794,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300154623,620493,2000894397,126795,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300154623,620497,2000894397,126798,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300154623,620503,2000894397,126801,ООО СИБТЕК,4007644963,разработчик,75.00,2014-06-05,133.00
2300154625,620483,2000813856,126791,ООО БАТИСТ,4056830951,Специалист,43.00,2017-02-01,128.00
2300154625,620759,2000813856,126922,ООО БАТИСТ,4056830951,Специалист,43.00,2017-02-01,128.00
2300154626,620522,2000394101,126811,ООО ХАДАР,4017898397,спец,24.00,2018-09-01,60.00
2300154626,620527,2000394101,126814,ООО ХАДАР,4017898397,спец,24.00,2018-09-01,60.00
2300154627,620487,2000886398,126793,ООО ФАКТОР,4045568415,учитель,21.00,2018-12-22,21.00
2300154629,620494,2000894399,126796,,,,75.00,2014-06-05,133.00
2300154629,620500,2000894399,126800,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300154629,620513,2000894399,126806,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300154629,620521,2000894399,126810,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
2300154629,620524,2000894399,126812,ООО ПРОГРЕСС,3405690312,разработчик,75.00,2014-06-05,133.00
